"title","is_cancer"
"Prescribing practices for systemic agents in the treatment of severe pediatric atopic dermatitis in the US and Canada: The PeDRA TREAT survey.",true
"Clinical Outcome and Biological Predictors of Relapse After Nephrectomy Only for Very Low-risk Wilms Tumor: A Report From Children's Oncology Group AREN0532.",true
"Methanobactins: from genome to function.",true
"A tale of two methane monooxygenases.",true
"New Developments in Interventional Oncology: Liver Metastases From Colorectal Cancer.",true
"Radioembolization of Hepatic Malignancies: Background, Quality Improvement Guidelines, and Future Directions.",true
"Elucidating the Rimosamide-Detoxin Natural Product Families and Their Biosynthesis Using Metabolite/Gene Cluster Correlations.",true
"miR-184 exhibits angiostatic properties via regulation of Akt and VEGF signaling pathways.",true
"Good manufacturing practice requirements for the production of tissue vitrification and warming and recovery kits for clinical research.",true
"Differences in Collaboration Patterns across Discipline, Career Stage, and Gender.",true
"Reduced H3K27me3 Expression is Common in Nodular Melanomas of Childhood Associated With Congenital Melanocytic Nevi But Not in Proliferative Nodules.",true
"Radiology as the Point of Cancer Patient and Care Team Engagement: Applying the 4R Model at a Patient's Breast Cancer Care Initiation.",true
"Longitudinal association among sickle cell trait, fitness, and cardiovascular disease risk factors in African Americans in CARDIA.",true
"Molecular manipulation of microstructures: biomaterials, ceramics, and semiconductors.",true
"Polycomb-mediated disruption of an androgen receptor feedback loop drives castration-resistant prostate cancer.",true
"Clinical realities and economic considerations: efficacy of intrathecal pain therapy.",true
"Subdistal Appendages Stabilize the Ups and Downs of Ciliary Life.",true
"Microparticles and Fibrinolysis.",true
"MicroRNAs-103/107 coordinately regulate macropinocytosis and autophagy.",true
"Differential role of B cells and IL-17 versus IFN-gamma during early and late rejection of pig islet xenografts in mice.",true
"Temporal Expression of Bim Limits the Development of Agonist-Selected Thymocytes and Skews Their TCRbeta Repertoire.",true
"Disease Outcomes and Care Fragmentation among Patients with Systemic Lupus Erythematosus.",true
"Microtubule-organizing centres and assembly of the double-spiral microtubule pattern in certain heliozoan axonemes.",true
"IDH2 Mutations Define a Unique Subtype of Breast Cancer with Altered Nuclear Polarity.",true
"Genomics of Ovarian Cancer Progression Reveals Diverse Metastatic Trajectories Including Intraepithelial Metastasis to the Fallopian Tube.",true
"Exploring Qualitative Perspectives on Surgical Resident Training, Well-Being, and Patient Care.",true
"Utilization and Underlying Reasons of Duty Hour Flexibility in the Flexibility in Duty hour Requirement for Surgical Trainees (FIRST) Trial.",true
"Gender-Based Differences in Surgical Residents' Perceptions of Patient Safety, Continuity of Care, and Well-Being: An Analysis from the Flexibility in Duty Hour Requirements for Surgical Trainees (FIRST) Trial.",true
"Association between Resident Perceptions of Patient Safety and Duty Hour Violations.",true
"Association Between Flexible Duty Hour Policies and General Surgery Resident Examination Performance: A Flexibility in Duty Hour Requirement for Surgical Trainees (FIRST) Trial Analysis.",true
"Effect of Flexible Duty Hour Policies on Length of Stay for Complex Intra-Abdominal Operations: A Flexibility in Duty hour Requirement for Surgical Trainees (FIRST) Trial Analysis.",true
"Differences in Resident Perceptions by Postgraduate Year of Duty Hour Policies: An Analysis from the Flexibility in Duty hour Requirement for Surgical Trainees (FIRST) Trial.",true
"Defining the Field of Behavioral Medicine: A Collaborative Endeavor.",true
"Proposal for an Update of the Definition and Scope of Behavioral Medicine.",true
"Method for Identifying Small Molecule Inhibitors of the Protein-protein Interaction Between HCN1 and TRIP8b.",true
"Chronic lymphocytic leukemia in (Richter's) transformation.",true
"Copper Oxide Nanoparticles Impact Several Toxicological Endpoints and Cause Neurodegeneration in Caenorhabditis elegans.",true
"PAR1 Scaffolds TGFbetaRII to Downregulate TGF-beta Signaling and Activate ESC Differentiation to Endothelial Cells.",true
"The additional benefit of ultrasonography to 2010 ACR/EULAR classification criteria when diagnosing rheumatoid arthritis in the absence of anti-cyclic citrullinated peptide antibodies.",true
"A Role for cAMP and Protein Kinase A in Experimental Necrotizing Enterocolitis.",true
"NullSeq: A Tool for Generating Random Coding Sequences with Desired Amino Acid and GC Contents.",true
"4-Carbonyl-2,6-dibenzylidenecyclohexanone derivatives as small molecule inhibitors of STAT3 signaling pathway.",true
"Chemotherapy delay after primary debulking surgery for ovarian cancer.",true
"Metastatic breast cancer: focus on endocrine sensitivity.",true
"HJURP interaction with the condensin II complex during G1 promotes CENP-A deposition.",true
"The instability of S-beta-(4-pyridylethyl)-L-cysteine to performic acid.",true
"Utilizing Multidimensional Computer Adaptive Testing to Mitigate Burden With Patient Reported Outcomes.",true
"Introduction to adolescent and young adult series.",true
"Effect of Axillary Dissection vs No Axillary Dissection on 10-Year Overall Survival Among Women With Invasive Breast Cancer and Sentinel Node Metastasis: The ACOSOG Z0011 (Alliance) Randomized Clinical Trial.",true
"Cancer support groups: the state of the art.",true
"Towards a hypermodern theory of meningioma surgery.",true
"Spatially nonrandom tree mortality and ingrowth maintain equilibrium pattern in an old-growth Pseudotsuga-Tsuga forest.",true
"Assembly of Caenorhabditis elegans acentrosomal spindles occurs without evident microtubule-organizing centers and requires microtubule sorting by KLP-18/kinesin-12 and MESP-1.",true
"Kinetochore-independent chromosome segregation driven by lateral microtubule bundles.",true
"Cell division: stem cells take the stage.",true
"Expanding a common metric for depression reporting: linking two scales to PROMIS(R) depression.",true
"Management of a Concealable Stigmatized Identity: A Qualitative Study of Concealment, Disclosure, and Role Flexing Among Young, Resilient Sexual and Gender Minority Individuals.",true
"Stretching and breaking duplex DNA by chemical force microscopy.",true
"Two electric field Monte Carlo models of coherent backscattering of polarized light.",true
"Scholarly Concentration Program Development: A Generalizable, Data-Driven Approach.",true
"The reactive unit of hemoglobin in hemoglobin-haptoglobin complex formation.",true
"Perturbation of NK cell peripheral homeostasis accelerates prostate carcinoma metastasis.",true
"Increasing use of allogeneic hematopoietic cell transplantation in patients aged 70 years and older in the United States.",true
"EZH2 and BCL6 Cooperate to Assemble CBX8-BCOR Complex to Repress Bivalent Promoters, Mediate Germinal Center Formation and Lymphomagenesis.",true
"Phase I study of 30-minute infusion of carfilzomib as single agent or in combination with low-dose dexamethasone in patients with relapsed and/or refractory multiple myeloma.",true
"Systems Hematology: An Introduction.",true
"Identification of potential glucocorticoid receptor therapeutic targets in multiple myeloma.",true
"Behavior change techniques in top-ranked mobile apps for physical activity.",true
"AKT is a therapeutic target in myeloproliferative neoplasms.",true
"Novel myelofibrosis treatment strategies: potential partners for combination therapies.",true
"Alternatively spliced, truncated GCSF receptor promotes leukemogenic properties and sensitivity to JAK inhibition.",true
"Point mutation E1099K in MMSET/NSD2 enhances its methyltranferase activity and leads to altered global chromatin methylation in lymphoid malignancies.",true
"The biology, pathogenesis and clinical aspects of acute lymphoblastic leukemia in children with Down syndrome.",true
"The role of Fas-associated phosphatase 1 in leukemia stem cell persistence during tyrosine kinase inhibitor treatment of chronic myeloid leukemia.",true
"Granulocyte colony-stimulating factor receptor T595I (T618I) mutation confers ligand independence and enhanced signaling.",true
"Sequential myeloablative autologous stem cell transplantation and reduced intensity allogeneic hematopoietic cell transplantation is safe and feasible in children, adolescents and young adults with poor-risk refractory or recurrent Hodgkin and non-Hodgkin lymphoma.",true
"The cohesin subunit Rad21 is a negative regulator of hematopoietic self-renewal through epigenetic repression of Hoxa7 and Hoxa9.",true
"Primary graft failure after myeloablative allogeneic hematopoietic cell transplantation for hematologic malignancies.",true
"Mantle cell lymphoma initial therapy with abbreviated R-CHOP followed by 90Y-ibritumomab tiuxetan: 10-year follow-up of the phase 2 ECOG-ACRIN study E1499.",true
"Loss of PRDM1/BLIMP-1 function contributes to poor prognosis of activated B-cell-like diffuse large B-cell lymphoma.",true
"A phase I, open-label, dose-escalation, multicenter study of the JAK2 inhibitor NS-018 in patients with myelofibrosis.",true
"An individual patient-data comparison of combined modality therapy and ABVD alone for patients with limited-stage Hodgkin lymphoma.",true
"The role of body mass index in survival outcome for lymphoma patients: US intergroup experience.",true
"Peripheral T-cell lymphomas in a large US multicenter cohort: prognostication in the modern era including impact of frontline therapy.",true
"Fbw7-dependent cyclin E regulation ensures terminal maturation of bone marrow erythroid cells by restraining oxidative metabolism.",true
"MMSET/WHSC1 enhances DNA damage repair leading to an increase in resistance to chemotherapeutic agents.",true
"The evolution of the TOR pathway and its role in cancer.",true
"The aurora kinases in cell cycle and leukemia.",true
"Small-molecule inhibition of CBP/catenin interactions eliminates drug-resistant clones in acute lymphoblastic leukemia.",true
"Rituximab extended schedule or retreatment trial for low tumour burden non-follicular indolent B-cell non-Hodgkin lymphomas: Eastern Cooperative Oncology Group Protocol E4402.",true
"PSTPIP2 dysregulation contributes to aberrant terminal differentiation in GATA-1-deficient megakaryocytes by activating LYN.",true
"Multicenter analysis of the use of transjugular intrahepatic portosystemic shunt for management of MPN-associated portal hypertension.",true
"gammadelta T-cell-rich variants of pityriasis lichenoides and lymphomatoid papulosis: benign cutaneous disorders to be distinguished from aggressive cutaneous gammadelta T-cell lymphomas.",true
